article_id,title,summary,content,url,published_at,label_sentiment,label_sector,label_sector_ok,label_risk_categories,label_evidence_ok,notes
rss-6a90e376c263d4f9,"Husband Secretly Put Our 401(k) in an AI Stock. He Made $1M, But I’m Leaving Him and Taking Half Anyway. It’s Not About the Money.","Retirement accounts are supposed to grow quietly in the background. They’re not supposed to become the reason someone starts apartment hunting. That’s exactly where 53-year-old Melissa says she found herself after discovering her husband, David, had secretly rewritten their financial...","Retirement accounts are supposed to grow quietly in the background. They’re not supposed to become the reason someone starts apartment hunting. That’s exactly where 53-year-old Melissa says she found herself after discovering her husband, David, had secretly rewritten their financial...",????,2026-07-10T14:01:03+00:00,neutral,none,,none,"Husband Secretly Put Our 401(k) in an AI Stock. He Made $1M, But I’m Leaving Him and Taking Half Anyway. It’s Not About the Money.",
rss-72e132142c36701e,Unusual Put Option Activity in Johnson & Johnson After JNJ Stock's Recent Runup,"Today, there has been large and unusual put option activity in Johnson & Johnson (JNJ) after the stock's recent rise. The puts are out-of-the-money (OTM), implying that some investors believe JNJ could tank.","Today, there has been large and unusual put option activity in Johnson & Johnson (JNJ) after the stock's recent rise. The puts are out-of-the-money (OTM), implying that some investors believe JNJ could tank.",????,2026-07-07T17:30:53+00:00,neutral,health care,,valuation risk,"The bottom line is that this heavy JNJ put option volume today is probably equally instigated by both buyers and sellers, given the uncertainty related to the upcoming earnings report as well as the recent stock price run-up.",
rss-729be2f8c2514d1c,Victory Marine Holdings’ Dunn & Groux Beverage Holdings Completes Commercial Leadership Team to Accelerate National Retail Expansion,"Completion of the executive commercial organization strengthens the Company's vertically integrated beverage and wellness commercialization platform while accelerating national retail expansion, market penetration, distributor development, and commercialization of the GUTSI™ portfolioSenior leadership team brings more than 100 years of combined beverage industry experience from Coca-Cola, Pepsi, Snapple, Dr Pepper, VOSS Water, BODYARMOR, RedCon1 and other leading beverage organizations to suppor","Completion of the executive commercial organization strengthens the Company's vertically integrated beverage and wellness commercialization platform while accelerating national retail expansion, market penetration, distributor development, and commercialization of the GUTSI™ portfolioSenior leadership team brings more than 100 years of combined beverage industry experience from Coca-Cola, Pepsi, Snapple, Dr Pepper, VOSS Water, BODYARMOR, RedCon1 and other leading beverage organizations to suppor",????,2026-07-08T12:30:00+00:00,positive,Consumer Staples,,none,"Senior leadership team brings more than 100 years of combined beverage industry experience from Coca-Cola, Pepsi, Snapple, Dr Pepper, VOSS Water, BODYARMOR, RedCon1 and other leading beverage organizations to support the Company's next phase of national retail and commercial expansion.",
rss-60d3fbfd9d897476,Versant agrees to buy golf simulator company Full Swing for $530 million,The deal for Full Swing will expand Versant's nontraditional media assets in an effort to diversify revenue from cable television.,The deal for Full Swing will expand Versant's nontraditional media assets in an effort to diversify revenue from cable television.,????,2026-07-06T12:53:00+00:00,positive,Communication Services,,none,"Full Swing adds to Versant’s golf assets, which already include Golf Channel, GolfNow and GolfPass.",
rss-569f392d1323ecdb,Netflix Stock Is Flirting With $70. Once-in-a-Decade Opportunity or Value Trap?,"Despite a fantastic 711% trailing-10-year return, Netflix shares are currently 45% off their peak.","Despite a fantastic 711% trailing-10-year return, Netflix shares are currently 45% off their peak.",????,2026-07-04T18:20:00+00:00,negative,Communication Services,,valuation risk,The streaming stock's price-to-earnings ratio hasn't been this cheap in almost four years.,
rss-1692efcfeec9c763,Real Estate ETF (AVRE) Touches a New 52-Week High,"AVRE hits a new 52-week high after climbing 12.7% from its low, with momentum supported by strong top holdings and a positive weighted alpha.","AVRE hits a new 52-week high after climbing 12.7% from its low, with momentum supported by strong top holdings and a positive weighted alpha.",????,2026-06-29T17:39:00+00:00,positive,real estate,,none,Real Estate ETF (AVRE) Touches a New 52-Week High,
rss-7c3d14a7fcfbd68c,Why Did Costco Stock Fall Today? Because It Had ‘Little Room for Error’,Costco shares fell on Thursday after the retailer’s June sales fell slightly short of Wall Street’s high expectations.,Costco shares fell on Thursday after the retailer’s June sales fell slightly short of Wall Street’s high expectations.,????,2026-07-09T19:44:32+00:00,negative,Consumer Staples,,demand risk,Costco shares fell on Thursday after the retailer’s June sales fell short of Wall Street’s high expectations.,
rss-43380b5a247aedee,Tesla driver faces manslaughter charge after fatal crash,"While Tesla is just beginning to experience the civil fallout from the fatal crash in a Houston, Texas, suburb last month, the driver of the vehicle is now facing legal consequences for his role. The Model 3 of Michael David Butler, 44, crashed into a home, killing a 76-year-old woman. Footage of ...","While Tesla is just beginning to experience the civil fallout from the fatal crash in a Houston, Texas, suburb last month, the driver of the vehicle is now facing legal consequences for his role. The Model 3 of Michael David Butler, 44, crashed into a home, killing a 76-year-old woman. Footage of ...",????,2026-07-08T15:39:32+00:00,nagative,Consumer Discretionary,,regulatory risk,"Tesla driver faces manslaughter charge after fatal crash
The driver says his Tesla Model 3’s ADAS system was engaged at the time of the crash.",
rss-346822802e1355a6,Why Caterpillar’s (CAT) Dividend Hike and Buybacks Make Capital-Return Mix Central to Its Tax Profile,"Caterpillar Inc. (NYSE:CAT) is one of the dividend stocks picked by financial media as investors ask whether dividend stocks are tax-efficient. On June 10, Caterpillar said its board raised the quarterly dividend by 12 cents, or 8%, to $1.63 per share, payable August 19 to shareholders of record at the close of business on July […]","Caterpillar Inc. (NYSE:CAT) is one of the dividend stocks picked by financial media as investors ask whether dividend stocks are tax-efficient. On June 10, Caterpillar said its board raised the quarterly dividend by 12 cents, or 8%, to $1.63 per share, payable August 19 to shareholders of record at the close of business on July […]",????,2026-07-08T12:48:14+00:00,neutral,Industrials,,none,"Caterpillar's tax profile therefore depends on the mix of dividends and repurchases, as well as the durability of its free cash flow.",
rss-46c7f8a34229f90b,"US activist investors must disclose clients in filings, SEC says",,,????,2026-07-11T01:00:28+00:00,neutral,none,,none,"US activist investors must disclose clients in filings, SEC says",
rss-02428244c514ed48,Here’s Why NextEra Energy Stock Might Be a Great Options Trade Hiding in Plain Sight,"Thanks to a certain level of stationarity in the overriding business ecosystem, NEE stock may be a quant trader’s dream.","Thanks to a certain level of stationarity in the overriding business ecosystem, NEE stock may be a quant trader’s dream.",????,2026-07-07T13:54:51+00:00,neutral,energy,,valuation risk,"Further, the soft performance of NEE stock would seem to negate any excitement. ",
rss-4a90ed44a6163778,"Xbox CEO Asha Sharma Will Lead Productivity & Jobs Task Force for US Federal Reserve After Laying Off 3,200 People - 80 Level","Xbox CEO Asha Sharma Will Lead Productivity & Jobs Task Force for US Federal Reserve After Laying Off 3,200 People 80 Level Fed Chairman Warsh names members of monetary policy task forces CNN Fed Names VC Marc Andreessen, Ex-Walmart CEO Doug McMillon to Warsh’s Task Forces WSJ CEO under fire for mass layoffs amid foreign worker hiring spree now appointed to Fed's task force on jobs Fox News Fed task forces are led by outsiders with chops Axios","Xbox CEO Asha Sharma Will Lead Productivity & Jobs Task Force for US Federal Reserve After Laying Off 3,200 People 80 Level Fed Chairman Warsh names members of monetary policy task forces CNN Fed Names VC Marc Andreessen, Ex-Walmart CEO Doug McMillon to Warsh’s Task Forces WSJ CEO under fire for mass layoffs amid foreign worker hiring spree now appointed to Fed's task force on jobs Fox News Fed task forces are led by outsiders with chops Axios",#VALUE!,2026-07-10T15:01:52+00:00,negative,none,,none,"Xbox CEO Asha Sharma Will Lead Productivity & Jobs Task Force for US Federal Reserve After Laying Off 3,200 People - 80 Level",
rss-f02c6e093cc6cd40,"New AI Model Puts SpaceX Back In Race Vs. Anthropic, OpenAI, Google","With the rollout of AI model Grok 4.5, Elon Musk's xAI has closed the gap with rivals Google, Anthropic and OpenAI, analysts say.","With the rollout of AI model Grok 4.5, Elon Musk's xAI has closed the gap with rivals Google, Anthropic and OpenAI, analysts say.",????,2026-07-09T15:17:45+00:00,positive,technology,,none,"With the rollout of AI model Grok 4.5, Elon Musk's xAI has closed the gap with rivals Google, Anthropic and OpenAI, analysts say.",
rss-53e36471c16af08e,"Levi Strauss beats quarterly expectations, raises guidance and dividend",Levi Strauss beat quarterly expectations on the top and bottom lines during its fiscal 2026 second quarter.,Levi Strauss beat quarterly expectations on the top and bottom lines during its fiscal 2026 second quarter.,????,2026-07-09T11:44:00+00:00,positive,Consumer Staples,,none,"Levi Strauss beats quarterly expectations, raises guidance and dividend",
