article_id,event_id,source,publisher,source_count,title,summary,content,body_text,content_level,rescored,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,b_bull,b_bear,g_growth,s_shock,k_unc,entropy_norm,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,source_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-e72294be0e42771d,rss-e72294be0e42771d,Yahoo Finance RSS,Yahoo Finance RSS,1,UnitedHealth (UNH) Stock Looks Reasonable Even After A 42% Gain,"UnitedHealth Group has delivered a 41.5% return over the past year, yet its valuation checks paint a more mixed picture, leaving investors weighing a strong share price run against what the broader metrics suggest about value. A 41.5% one-year return signals that expectations around UnitedHealth Group have already moved up meaningfully. Regulatory developments around pharmacy benefit management and expanded coverage decisions, such as new screening benefits, can support the long term...","UnitedHealth Group has delivered a 41.5% return over the past year, yet its valuation checks paint a more mixed picture, leaving investors weighing a strong share price run against what the broader metrics suggest about value. A 41.5% one-year return signals that expectations around UnitedHealth Group have already moved up meaningfully. Regulatory developments around pharmacy benefit management and expanded coverage decisions, such as new screening benefits, can support the long term...",,summary,False,https://finance.yahoo.com/markets/stocks/articles/unitedhealth-unh-stock-looks-reasonable-111248464.html?.tsrc=rss,2026-07-03T11:12:48+00:00,2026-07-06T19:27:17+00:00,,en,UNH,UnitedHealth,Healthcare,regulatory risk,0.391,0.675,0.041,0.284,0.000000,0.000000,0.000000,0.000000,0.750000,0.685905,47.2,19.9,44.7,0.0,0.0,0.0,0.391,90.0,regulatory risk;valuation risk,"Regulatory developments around pharmacy benefit management and expanded coverage decisions, such as new screening benefits, can support the long term...",0.675,1.000,0.328091,0.900,0.295282,False,1.0,
rss-1ff0aaa94276abfa,rss-1ff0aaa94276abfa,Yahoo Finance RSS,Yahoo Finance RSS,1,Members of Congress Are Loading Up on Johnson & Johnson and UnitedHealth. Here's Why Retail Investors Should Pay Attention.,"Politicians serve on committees that set healthcare policy, monitor government contracts, and shape regulatory frameworks.","Politicians serve on committees that set healthcare policy, monitor government contracts, and shape regulatory frameworks.",,summary,False,https://www.fool.com/investing/2026/07/03/congress-members-are-loading-up-on-johnson-johnson/?.tsrc=rss,2026-07-03T08:20:00+00:00,2026-07-06T19:27:17+00:00,,en,JNJ;UNH,Johnson & Johnson;UnitedHealth,Healthcare,regulatory risk,0.033,0.068,0.897,0.035,0.000000,0.000000,0.000000,0.000000,1.000000,0.362056,4.8,2.4,76.7,0.0,0.0,0.0,0.033,80.0,regulatory risk,"Politicians serve on committees that set healthcare policy, monitor government contracts, and shape regulatory frameworks.",0.897,1.000,0.315227,0.900,0.283704,False,1.0,
rss-873ffa2d1c2afebb,rss-873ffa2d1c2afebb,Yahoo Finance RSS,Yahoo Finance RSS,1,Q1 Earnings Highs And Lows: UnitedHealth (NYSE:UNH) Vs The Rest Of The Health Insurance Providers Stocks,"As the Q1 earnings season wraps, let’s dig into this quarter’s best and worst performers in the health insurance providers industry, including UnitedHealth (NYSE:UNH) and its peers.","As the Q1 earnings season wraps, let’s dig into this quarter’s best and worst performers in the health insurance providers industry, including UnitedHealth (NYSE:UNH) and its peers.",,summary,False,https://finance.yahoo.com/healthcare/articles/q1-earnings-highs-lows-unitedhealth-181224009.html?.tsrc=rss,2026-07-02T18:12:24+00:00,2026-07-06T19:27:17+00:00,,en,UNH,UnitedHealth,Healthcare,general market sentiment,-0.859,0.021,0.100,0.879,0.000000,0.000000,0.000000,0.000000,0.000000,0.385749,1.5,61.5,15.6,0.0,0.0,0.0,-0.859,0.0,,"As the Q1 earnings season wraps, let’s dig into this quarter’s best and worst performers in the health insurance providers industry, including UnitedHealth (NYSE:UNH) and its peers.",0.879,1.000,0.259067,0.900,0.233160,False,1.0,
rss-59a262f287152b47,rss-59a262f287152b47,Yahoo Finance RSS,Yahoo Finance RSS,1,Cigna Brings AI to Specialty Pharmacy With Pharmacy Forward,"Cigna's Evernorth launched AI-powered Pharmacy Forward to speed up specialty prescriptions, cut delays and boost efficiency with a $100M investment.","Cigna's Evernorth launched AI-powered Pharmacy Forward to speed up specialty prescriptions, cut delays and boost efficiency with a $100M investment.",,summary,False,https://finance.yahoo.com/healthcare/articles/cigna-brings-ai-specialty-pharmacy-181000392.html?.tsrc=rss,2026-07-02T18:10:00+00:00,2026-07-06T19:27:17+00:00,,en,UNH,UnitedHealth,Healthcare,general market sentiment,0.877,0.886,0.106,0.009,0.000000,0.000000,0.000000,0.000000,0.000000,0.351568,62.0,0.6,14.8,0.0,0.0,0.0,0.877,0.0,,"Cigna's Evernorth launched AI-powered Pharmacy Forward to speed up specialty prescriptions, cut delays and boost efficiency with a $100M investment.",0.886,1.000,0.258923,0.900,0.233031,False,1.0,
rss-5ff9f63ecce09cdc,rss-5ff9f63ecce09cdc,Yahoo Finance RSS,Yahoo Finance RSS,1,Can Centene's Integrated Healthcare Model Support Earnings Growth?,"CNC's integrated healthcare model, AI-driven operations and improving Medicaid margins are strengthening earnings as the company raises 2026 EPS guidance.","CNC's integrated healthcare model, AI-driven operations and improving Medicaid margins are strengthening earnings as the company raises 2026 EPS guidance.",,summary,False,https://finance.yahoo.com/healthcare/articles/centenes-integrated-healthcare-model-support-145800876.html?.tsrc=rss,2026-07-02T14:58:00+00:00,2026-07-06T19:27:17+00:00,,en,UNH,UnitedHealth,Healthcare,earnings risk,0.866,0.883,0.100,0.017,0.000000,0.000000,1.000000,0.000000,0.000000,0.372046,71.8,1.2,15.2,0.0,0.0,0.0,0.866,60.0,earnings risk,"CNC's integrated healthcare model, AI-driven operations and improving Medicaid margins are strengthening earnings as the company raises 2026 EPS guidance.",0.883,1.000,0.247668,0.900,0.222901,False,1.0,
rss-77fe6ef2bf8ec5e5,rss-e72294be0e42771d,Yahoo Finance RSS,Yahoo Finance RSS,1,UnitedHealth Group Incorporated (UNH) is Attracting Investor Attention: Here is What You Should Know,"UnitedHealth (UNH) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.","UnitedHealth (UNH) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",,summary,False,https://finance.yahoo.com/markets/stocks/articles/unitedhealth-group-incorporated-unh-attracting-130003273.html?.tsrc=rss,2026-07-02T13:00:03+00:00,2026-07-06T19:27:17+00:00,,en,UNH,UnitedHealth,Healthcare,general market sentiment,0.195,0.234,0.728,0.038,0.000000,0.000000,0.000000,0.000000,0.000000,0.633262,16.3,2.7,48.1,0.0,0.0,0.0,0.195,0.0,,UnitedHealth (UNH) has received quite a bit of attention from Zacks.com users lately.,0.728,1.000,0.240997,0.900,0.216897,False,1.0,
rss-bfbec7720e11d14e,rss-bfbec7720e11d14e,Yahoo Finance RSS,Yahoo Finance RSS,1,Guardant’s Shield colon cancer blood test snags UnitedHealth coverage,One analyst called the insurer’s decision a “watershed moment” for liquid biopsy-based cancer screening and for the category of blood-based cancer testing.,One analyst called the insurer’s decision a “watershed moment” for liquid biopsy-based cancer screening and for the category of blood-based cancer testing.,,summary,False,https://www.medtechdive.com/news/guardants-shield-colon-cancer-blood-test-snags-unitedhealth-coverage/824365/?.tsrc=rss,2026-07-02T11:48:14+00:00,2026-07-06T19:27:17+00:00,,en,UNH,UnitedHealth,Healthcare,general market sentiment,0.548,0.574,0.400,0.026,0.000000,0.000000,0.000000,0.000000,0.000000,0.709436,40.2,1.8,37.3,0.0,0.0,0.0,0.548,0.0,,One analyst called the insurer’s decision a “watershed moment” for liquid biopsy-based cancer screening and for the category of blood-based cancer testing.,0.574,1.000,0.237024,0.900,0.213322,False,1.0,
rss-8bd7c36943b16018,rss-8bd7c36943b16018,Yahoo Finance RSS,Yahoo Finance RSS,1,UnitedHealth Is Spending $3 Billion on AI and Getting $2 Back for Every $1. Why That Changes the Bull Case for This Blue Chip Stock.,Artificial intelligence is becoming a competitive advantage.,Artificial intelligence is becoming a competitive advantage.,,summary,False,https://www.fool.com/investing/2026/07/02/unitedhealth-spending-billion-ai-bull-case-stock/?.tsrc=rss,2026-07-02T11:01:00+00:00,2026-07-06T19:27:17+00:00,,en,UNH,UnitedHealth,Healthcare,AI demand,0.219,0.247,0.724,0.028,0.000000,0.000000,0.000000,0.000000,0.000000,0.619269,17.3,2.0,47.6,0.0,0.0,0.0,0.219,0.0,,UnitedHealth Is Spending $3 Billion on AI and Getting $2 Back for Every $1.,0.724,1.000,0.234446,0.900,0.211001,False,1.0,
rss-6da045df5d2e1453,rss-6da045df5d2e1453,Yahoo Finance RSS,Yahoo Finance RSS,1,"Boeing Rises On 737 MAX Assembly Line, Joining Aerospace Liftoff",Boeing is adding a new 737 MAX assembly line as part of a goal to lift output to 47 jets per month and beyond.,Boeing is adding a new 737 MAX assembly line as part of a goal to lift output to 47 jets per month and beyond.,,summary,False,https://finance.yahoo.com/m/3f86b40b-ab32-30cc-83c2-26fb60e70c56/boeing-rises-on-737-max.html?.tsrc=rss,2026-07-06T17:28:41+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.924,0.939,0.046,0.015,0.000000,0.000000,0.000000,0.000000,0.000000,0.240871,65.7,1.0,9.1,0.0,0.0,0.0,0.924,0.0,,Boeing is adding a new 737 MAX assembly line as part of a goal to lift output to 47 jets per month and beyond.,0.939,1.000,0.972905,0.900,0.875615,False,1.0,
rss-ed040b84244ebdf9,rss-ed040b84244ebdf9,Yahoo Finance RSS,Yahoo Finance RSS,1,"The Boeing Company’s (BA) Unplanned ‌IT Outage Affects Computer Systems and Applications, Reuters Reports","The Boeing Company (NYSE:BA) is one of the best long-term growth stocks to invest in now. Reuters reported on June 30 that The Boeing Company (NYSE:BA) announced that an unplanned ‌IT outage affected some of its computer systems and applications. Air Current stated that, according to people familiar with the issue, the outage “significantly disrupted” […]","The Boeing Company (NYSE:BA) is one of the best long-term growth stocks to invest in now. Reuters reported on June 30 that The Boeing Company (NYSE:BA) announced that an unplanned ‌IT outage affected some of its computer systems and applications. Air Current stated that, according to people familiar with the issue, the outage “significantly disrupted” […]",,summary,False,https://finance.yahoo.com/markets/stocks/articles/boeing-company-ba-unplanned-outage-163639692.html?.tsrc=rss,2026-07-06T16:36:39+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,renewable investment,-0.323,0.299,0.079,0.622,0.000000,0.000000,0.750000,0.000000,1.000000,0.779858,28.5,43.5,56.5,0.0,0.0,0.0,-0.323,0.0,,Reuters reported on June 30 that The Boeing Company (NYSE:BA) announced that an unplanned ‌IT outage affected some of its computer systems and applications.,0.622,1.000,0.961257,0.900,0.865131,False,1.0,
rss-441030ecdba2239b,rss-441030ecdba2239b,Yahoo Finance RSS,Yahoo Finance RSS,1,Is It Worth Investing in Boeing (BA) Based on Wall Street's Bullish Views?,"According to the average brokerage recommendation (ABR), one should invest in Boeing (BA). It is debatable whether this highly sought-after metric is effective because Wall Street analysts' recommendations tend to be overly optimistic. Would it be worth investing in the stock?","According to the average brokerage recommendation (ABR), one should invest in Boeing (BA). It is debatable whether this highly sought-after metric is effective because Wall Street analysts' recommendations tend to be overly optimistic. Would it be worth investing in the stock?",,summary,False,https://finance.yahoo.com/markets/stocks/articles/worth-investing-boeing-ba-based-133003218.html?.tsrc=rss,2026-07-06T13:30:03+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.055,0.096,0.862,0.042,0.750000,0.000000,0.000000,0.000000,0.000000,0.442726,21.8,2.9,47.8,0.0,0.0,0.0,0.055,0.0,,"According to the average brokerage recommendation (ABR), one should invest in Boeing (BA).",0.862,1.000,0.920620,0.900,0.828558,False,1.0,
rss-9c5f4230ba908de9,rss-6da045df5d2e1453,Yahoo Finance RSS,Yahoo Finance RSS,1,Boeing Launches Fourth 737 MAX Assembly Line to Support Higher Production (NYSE:BA),"Everett Facility Begins Operating New Production LineBoeing (NYSE:BA) is set to activate a fourth final assembly line for the 737 MAX on Monday at its Everett, Washington, manufacturing site, marking another step in the company’s strategy to expand aircraft production. Known internally as the North Line, the facility forms part of Boeing’s long-term plan to increase output of its best-selling narrow-body aircraft as airlines continue to place strong orders amid sustained global demand.","Everett Facility Begins Operating New Production LineBoeing (NYSE:BA) is set to activate a fourth final assembly line for the 737 MAX on Monday at its Everett, Washington, manufacturing site, marking another step in the company’s strategy to expand aircraft production. Known internally as the North Line, the facility forms part of Boeing’s long-term plan to increase output of its best-selling narrow-body aircraft as airlines continue to place strong orders amid sustained global demand.",,summary,False,https://investorshub.advfn.com/market-news/article/31393/boeing-launches-fourth-737-max-assembly-line-to-support-higher-production-nyseba?.tsrc=rss,2026-07-06T10:51:24+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.919,0.931,0.058,0.011,0.000000,0.000000,0.000000,0.000000,0.000000,0.257252,65.2,0.8,10.0,0.0,0.0,0.0,0.919,0.0,,"Known internally as the North Line, the facility forms part of Boeing’s long-term plan to increase output of its best-selling narrow-body aircraft as airlines continue to place strong orders amid sustained global demand.",0.931,1.000,0.887424,0.900,0.798682,False,1.0,
rss-0b454ba12e11c62f,rss-0b454ba12e11c62f,Yahoo Finance RSS,Yahoo Finance RSS,1,Vertical Aerospace Just Secured a Critical Supplier Agreement for Its Valo Fleet: Time to Buy?,"The eVTOL market is exciting, but it's also competitive. Many companies are years from profitability, and funding risk remains.","The eVTOL market is exciting, but it's also competitive. Many companies are years from profitability, and funding risk remains.",,summary,False,https://www.fool.com/investing/2026/07/04/vertical-aerospace-just-secured-a-critical-supplie/?.tsrc=rss,2026-07-04T19:25:00+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,-0.283,0.209,0.298,0.492,0.000000,0.000000,0.000000,0.000000,1.000000,0.944146,14.7,34.4,70.3,0.0,0.0,0.0,-0.283,100.0,liquidity risk,"Many companies are years from profitability, and funding risk remains.",0.492,1.000,0.513138,0.900,0.461824,False,1.0,
rss-785d924c64518446,rss-785d924c64518446,Yahoo Finance RSS,Yahoo Finance RSS,1,Is The Boeing Company (BA) A Good Stock To Buy Now?,"Is BA a good stock to buy? We came across a bullish thesis on The Boeing Company on R. Dennis’s Substack by OppCost. In this article, we will summarize the bulls’ thesis on BA. The Boeing Company’s share was trading at $216.47 as of June 30th. BA’s trailing and forward P/E were 85.56 and 833.33 respectively according […]","Is BA a good stock to buy? We came across a bullish thesis on The Boeing Company on R. Dennis’s Substack by OppCost. In this article, we will summarize the bulls’ thesis on BA. The Boeing Company’s share was trading at $216.47 as of June 30th. BA’s trailing and forward P/E were 85.56 and 833.33 respectively according […]",,summary,False,https://finance.yahoo.com/markets/stocks/articles/boeing-company-ba-good-stock-233211886.html?.tsrc=rss,2026-07-03T23:32:11+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,0.095,0.139,0.817,0.044,0.428571,0.000000,0.000000,0.000000,0.000000,0.525234,18.3,3.1,48.4,0.0,0.0,0.0,0.095,0.0,,We came across a bullish thesis on The Boeing Company on R.,0.817,1.000,0.389331,0.900,0.350398,False,1.0,
rss-2f58cb6f9f62fef2,rss-2f58cb6f9f62fef2,Yahoo Finance RSS,Yahoo Finance RSS,1,Boeing Says ‘Unplanned IT Outage’ Hit Computer Systems as Factory Work From Washington to Florida was Disrupted,"Boeing Co.’s commercial and military aircraft production was significantly disrupted coast-to-coast by an unplanned IT outage on Monday, the crucial final day of the financial quarter for the aerospace giant. Outage Hits Factories Across Boeing Network According to a report...","Boeing Co.’s commercial and military aircraft production was significantly disrupted coast-to-coast by an unplanned IT outage on Monday, the crucial final day of the financial quarter for the aerospace giant. Outage Hits Factories Across Boeing Network According to a report...",,summary,False,https://finance.yahoo.com/technology/articles/boeing-says-unplanned-outage-hit-150058744.html?.tsrc=rss,2026-07-03T15:00:58+00:00,2026-07-06T19:27:21+00:00,,en,BA,Boeing,Industrials,general market sentiment,-0.953,0.010,0.027,0.963,0.000000,0.000000,0.000000,0.000000,1.000000,0.163654,0.7,67.4,36.0,0.0,0.0,0.0,-0.953,0.0,,"Boeing Co.’s commercial and military aircraft production was significantly disrupted coast-to-coast by an unplanned IT outage on Monday, the crucial final day of the financial quarter for the aerospace giant.",0.963,1.000,0.345880,0.900,0.311292,False,1.0,
