article_id,source,title,summary,content,url,published_at,collected_at,time_parse_error,language,tickers,companies,sector,topic,sentiment_score,p_positive,p_neutral,p_negative,optimism,fear,uncertainty,attention,attention_weight,disagreement,disagreement_input,risk_intensity,risk_category,evidence_sentence,model_confidence,relevance_weight,time_weight,agg_weight,is_duplicate,dedup_factor,processing_error
rss-cb3da174cb110902,Yahoo Finance RSS,Netflix (NFLX) Is Up 9.5% After AI Ad Tie-Up With Omnicom Media Group - Has The Bull Case Changed?,"In June 2026, Omnicom Media Group announced a new collaboration with Netflix that combines Omnicom’s Acxiom audience intelligence with Netflix’s AI-powered ad technology to create more personalized, show-integrated advertising on the platform, initially for US clients and expanding internationally by year-end. This partnership not only links advertisers’ creative assets with specific Netflix titles using large language model tools, but also offers closed-loop, first-party measurement to...","In June 2026, Omnicom Media Group announced a new collaboration with Netflix that combines Omnicom’s Acxiom audience intelligence with Netflix’s AI-powered ad technology to create more personalized, show-integrated advertising on the platform, initially for US clients and expanding internationally by year-end. This partnership not only links advertisers’ creative assets with specific Netflix titles using large language model tools, but also offers closed-loop, first-party measurement to...",https://finance.yahoo.com/media-advertising/articles/netflix-nflx-9-5-ai-101836798.html?.tsrc=rss,2026-07-03T10:18:36+00:00,2026-07-06T19:27:11+00:00,,en,NFLX,Netflix,Communication Services,general market sentiment,0.547,0.561,0.425,0.014,56.1,1.4,52.7,0.0,0.0,0.0,0.547,80.0,macro risk,"In June 2026, Omnicom Media Group announced a new collaboration with Netflix that combines Omnicom’s Acxiom audience intelligence with Netflix’s AI-powered ad technology to create more personalized, show-integrated advertising on the platform, initially for US clients and expanding internationally by year-end.",0.561,1.000,0.324008,0.324008,False,1.0,
rss-85cad6857fd4a0ba,Yahoo Finance RSS,Why Netflix (NFLX) Stock Is Up Today,"Shares of streaming video giant Netflix (NASDAQ:NFLX) jumped 5.3% in the afternoon session after reports clarified that a large-scale acquisition of NBCUniversal was not an imminent objective, easing investor anxiety about the potential deal.","Shares of streaming video giant Netflix (NASDAQ:NFLX) jumped 5.3% in the afternoon session after reports clarified that a large-scale acquisition of NBCUniversal was not an imminent objective, easing investor anxiety about the potential deal.",https://finance.yahoo.com/markets/stocks/articles/why-netflix-nflx-stock-today-010824515.html?.tsrc=rss,2026-07-03T01:08:24+00:00,2026-07-06T19:27:11+00:00,,en,NFLX,Netflix,Communication Services,general market sentiment,0.885,0.931,0.024,0.045,93.1,4.5,12.2,0.0,0.0,0.0,0.885,80.0,macro risk,"Shares of streaming video giant Netflix (NASDAQ:NFLX) jumped 5.3% in the afternoon session after reports clarified that a large-scale acquisition of NBCUniversal was not an imminent objective, easing investor anxiety about the potential deal.",0.931,1.000,0.285262,0.285262,False,1.0,
rss-a1624aad57aaf63b,Yahoo Finance RSS,T-Mobile stands to benefit as rival files Chapter 11 bankruptcy,"Building a nationwide wireless network takes billions of dollars and years of patient investment. That reality has meant that the U.S. wireless market has been dominated by three players for more than a decade, no matter how many challengers have tried to break in. Dish Network was the latest ...","Building a nationwide wireless network takes billions of dollars and years of patient investment. That reality has meant that the U.S. wireless market has been dominated by three players for more than a decade, no matter how many challengers have tried to break in. Dish Network was the latest ...",https://www.thestreet.com/investing/stocks/tmus-t-mobile-stands-to-benefit-as-rival-files-for-chapter-11-bankruptcy?.tsrc=rss,2026-07-06T18:03:00+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,0.284,0.332,0.621,0.047,33.2,4.7,66.6,0.0,0.0,0.0,0.284,80.0,macro risk,Building a nationwide wireless network takes billions of dollars and years of patient investment.,0.621,1.000,0.980702,0.980702,False,1.0,
rss-58b2c72e8f76d937,Yahoo Finance RSS,"SpaceX Risk to Telecom Sector ‘Feels Overdone,’ for Now, Analyst Says",KeyBanc Capital Markets analyst Brandon Nispel is optimistic about the near-term future of the telecom space.,KeyBanc Capital Markets analyst Brandon Nispel is optimistic about the near-term future of the telecom space.,https://finance.yahoo.com/m/926b8021-778c-39ad-9d4a-2fd706971b52/spacex-risk-to-telecom-sector.html?.tsrc=rss,2026-07-06T17:12:00+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,0.785,0.803,0.178,0.018,80.3,1.8,31.0,0.0,0.0,0.0,0.785,80.0,macro risk,KeyBanc Capital Markets analyst Brandon Nispel is optimistic about the near-term future of the telecom space.,0.803,1.000,0.969192,0.969192,False,1.0,
rss-caf31e4b1e8d2d19,Yahoo Finance RSS,AT&T Stock Plummets 27.5% in a Year: Should You Buy in the Dip?,"AT&T's fiber expansion, wireless growth and 2026 outlook support its strategy, but high debt, competition and heavy spending raise caution for investors.","AT&T's fiber expansion, wireless growth and 2026 outlook support its strategy, but high debt, competition and heavy spending raise caution for investors.",https://finance.yahoo.com/markets/stocks/articles/t-stock-plummets-27-5-154900145.html?.tsrc=rss,2026-07-06T15:49:00+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,-0.192,0.313,0.183,0.504,31.3,50.4,48.1,0.0,0.0,0.0,-0.192,80.0,macro risk,"AT&T's fiber expansion, wireless growth and 2026 outlook support its strategy, but high debt, competition and heavy spending raise caution for investors.",0.504,1.000,0.950749,0.950749,False,1.0,
rss-4c3ffef4b66e8b19,Yahoo Finance RSS,Tutor Perini Completes Redemption of $400 Million of Senior Notes and Amendment and Restatement of Credit Agreement,"LOS ANGELES, July 06, 2026--Tutor Perini Corporation (NYSE: TPC) (the ""Company""), a leading civil, building and specialty construction company, announced today that it has completed the redemption of $400 million aggregate principal amount of the Company’s 11.875% Senior Notes due April 30, 2029 (the ""2029 Notes"").","LOS ANGELES, July 06, 2026--Tutor Perini Corporation (NYSE: TPC) (the ""Company""), a leading civil, building and specialty construction company, announced today that it has completed the redemption of $400 million aggregate principal amount of the Company’s 11.875% Senior Notes due April 30, 2029 (the ""2029 Notes"").",https://finance.yahoo.com/markets/stocks/articles/tutor-perini-completes-redemption-400-130000604.html?.tsrc=rss,2026-07-06T13:00:00+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,0.266,0.285,0.696,0.019,28.5,1.9,66.7,0.0,0.0,0.0,0.266,80.0,macro risk,"LOS ANGELES, July 06, 2026--Tutor Perini Corporation (NYSE: TPC) (the ""Company""), a leading civil, building and specialty construction company, announced today that it has completed the redemption of $400 million aggregate principal amount of the Company’s 11.875% Senior Notes due April 30, 2029 (the ""2029 Notes"").",0.696,1.000,0.914273,0.914273,False,1.0,
rss-4c05bf518c38bd8b,Yahoo Finance RSS,"Zacks Industry Outlook Highlights EMCOR, MasTec, Dycom and Tutor Perini","EME, MTZ, DY and TPC are positioned to benefit as AI infrastructure and public spending drive heavy construction demand in 2026.","EME, MTZ, DY and TPC are positioned to benefit as AI infrastructure and public spending drive heavy construction demand in 2026.",https://finance.yahoo.com/markets/stocks/articles/zacks-industry-outlook-highlights-emcor-084800268.html?.tsrc=rss,2026-07-06T08:48:00+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,0.932,0.946,0.039,0.014,94.6,1.4,11.1,0.0,0.0,0.0,0.932,80.0,macro risk,"EME, MTZ, DY and TPC are positioned to benefit as AI infrastructure and public spending drive heavy construction demand in 2026.",0.946,1.000,0.862466,0.862466,False,1.0,
rss-33ec6b6e9a9b6279,Yahoo Finance RSS,"Why Did T, MAT, And HTZ Stocks Slump To 52-Week Lows Last Week?","AT&T, Mattel and Hertz Global to annual lows on Thursday as market pressures and Wall Street caution triggered a selloff in the companies.","AT&T, Mattel and Hertz Global to annual lows on Thursday as market pressures and Wall Street caution triggered a selloff in the companies.",https://stocktwits.com/news-articles/markets/equity/why-did-t-mat-htz-stocks-slump-to-52-week-lows-last-week/cZmK6FBR7ko?.tsrc=rss,2026-07-06T04:45:40+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,-0.953,0.010,0.027,0.963,1.0,96.3,8.2,0.0,0.0,0.0,-0.953,80.0,macro risk,"AT&T, Mattel and Hertz Global to annual lows on Thursday as market pressures and Wall Street caution triggered a selloff in the companies.",0.963,1.000,0.815418,0.815418,False,1.0,
rss-3042314ba08a62cf,Yahoo Finance RSS,Comcast’s Spinoff Highlights a Growing Divide in Telecom ETFs,"The spinoff has investors taking a fresh look at the sector, now split between old-school telecom and the AI-heavy giants crowding into the space.","The spinoff has investors taking a fresh look at the sector, now split between old-school telecom and the AI-heavy giants crowding into the space.",https://www.thedailyupside.com/etf/thematics-sectors/comcasts-spinoff-highlights-a-growing-divide-in-telecom-etfs/?.tsrc=rss,2026-07-06T04:02:00+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,0.206,0.227,0.752,0.021,22.7,2.1,68.1,0.0,0.0,0.0,0.206,80.0,macro risk,"The spinoff has investors taking a fresh look at the sector, now split between old-school telecom and the AI-heavy giants crowding into the space.",0.752,1.000,0.807217,0.807217,False,1.0,
rss-0daa9bbc2fd6fa63,Yahoo Finance RSS,Is Verizon Communications Inc. (VZ) The Best Dividend Stock to Buy According to Hedge Funds?,"Verizon Communications Inc. (NYSE:VZ) is one of the best dividend stocks yielding at least 5% to buy according to hedge funds. On June 27, Verizon Communications Inc. (NYSE:VZ) secured nearly $3.2 billion worth of wireless licenses in a Federal Communications Commission (FCC) auction for mid‑band spectrum. The auction raised about $3.5 billion in total, with […]","Verizon Communications Inc. (NYSE:VZ) is one of the best dividend stocks yielding at least 5% to buy according to hedge funds. On June 27, Verizon Communications Inc. (NYSE:VZ) secured nearly $3.2 billion worth of wireless licenses in a Federal Communications Commission (FCC) auction for mid‑band spectrum. The auction raised about $3.5 billion in total, with […]",https://finance.yahoo.com/markets/stocks/articles/verizon-communications-inc-vz-best-225134684.html?.tsrc=rss,2026-07-05T22:51:34+00:00,2026-07-06T19:27:11+00:00,,en,T;VZ,AT&T;Verizon,Communication Services,Fed decision,0.250,0.265,0.720,0.015,26.5,1.5,66.9,0.0,0.0,0.0,0.250,60.0,interest rate risk,(NYSE:VZ) is one of the best dividend stocks yielding at least 5% to buy according to hedge funds.,0.720,1.000,0.751246,0.751246,False,1.0,
rss-2014b2e8c491228e,Yahoo Finance RSS,National wireless carrier closing after Chapter 11,"Building a nationwide wireless network has long been one of the most expensive challenges in telecommunications. That's why three national carriers have effectively dominated the U.S., despite repeated efforts to create more competition. That's a space Dish had sought to fill. Dish launched Project ...","Building a nationwide wireless network has long been one of the most expensive challenges in telecommunications. That's why three national carriers have effectively dominated the U.S., despite repeated efforts to create more competition. That's a space Dish had sought to fill. Dish launched Project ...",https://www.thestreet.com/retail/national-wireless-phone-service-closing-after-chapter-11?.tsrc=rss,2026-07-05T15:07:00+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,0.104,0.168,0.767,0.065,16.8,6.5,70.8,0.0,0.0,0.0,0.104,80.0,macro risk,Dish launched Project ...,0.767,1.000,0.674650,0.674650,False,1.0,
rss-1608cc6a8e1ad82b,Yahoo Finance RSS,Amazon is finally taking the fight to Starlink,"Every monopoly looks permanent right up until it isn't. Standard Oil looked untouchable. AT&T (T) owned the telephone for most of a century. In markets, dominance is usually a lease rather than a deed, and the rent comes due the moment a competitor with deeper pockets decides the prize is worth ...","Every monopoly looks permanent right up until it isn't. Standard Oil looked untouchable. AT&T (T) owned the telephone for most of a century. In markets, dominance is usually a lease rather than a deed, and the rent comes due the moment a competitor with deeper pockets decides the prize is worth ...",https://www.thestreet.com/markets/amazon-taking-satellite-internet-fight-to-starlink?.tsrc=rss,2026-07-03T16:33:00+00:00,2026-07-06T19:27:11+00:00,,en,AMZN;T,AT&T;Amazon,Communication Services,general market sentiment,-0.058,0.041,0.859,0.099,4.1,9.9,69.4,0.0,0.0,0.0,-0.058,80.0,macro risk,Every monopoly looks permanent right up until it isn't.,0.859,1.000,0.353342,0.353342,False,1.0,
rss-c68d445edf8a76db,Yahoo Finance RSS,AST SpaceMobile’s Japan Catalyst Puts Its Rollout Story Back in Focus,"ASTS surged 21% on June 29 after Japan announced a ~$912 million subsidy for a Rakuten-led D2D satellite project, spotlighting AST SpaceMobile's partnership.","ASTS surged 21% on June 29 after Japan announced a ~$912 million subsidy for a Rakuten-led D2D satellite project, spotlighting AST SpaceMobile's partnership.",https://www.marketbeat.com/articles/ast-spacemobiles-japan-catalyst-puts-its-rollout-story-back-in-focus/?utm_source=yahoofinance&utm_medium=yahoofinance&.tsrc=rss,2026-07-03T15:05:00+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,0.931,0.951,0.029,0.020,95.1,2.0,10.0,0.0,0.0,0.0,0.931,80.0,macro risk,"ASTS surged 21% on June 29 after Japan announced a ~$912 million subsidy for a Rakuten-led D2D satellite project, spotlighting AST SpaceMobile's partnership.",0.951,1.000,0.346217,0.346217,False,1.0,
rss-bca9cba6a0cc4b15,Yahoo Finance RSS,AT&T (T) Launches Build A Plan Expansion To Bundle Wireless And Fiber,"AT&T (NYSE:T) has launched an expanded Build-A-Plan service, giving customers new tools to customize wireless plans and bundle in-home internet. The update extends to AT&T Fiber and Internet Air, supporting a more integrated approach to home and mobile connectivity. This move is part of AT&T’s broader push into converged connectivity offerings for consumers. AT&T enters this product update with its stock at $20.58, after the share price declined 8.2% over the past week and 16.5% over the...","AT&T (NYSE:T) has launched an expanded Build-A-Plan service, giving customers new tools to customize wireless plans and bundle in-home internet. The update extends to AT&T Fiber and Internet Air, supporting a more integrated approach to home and mobile connectivity. This move is part of AT&T’s broader push into converged connectivity offerings for consumers. AT&T enters this product update with its stock at $20.58, after the share price declined 8.2% over the past week and 16.5% over the...",https://finance.yahoo.com/markets/stocks/articles/t-t-launches-build-plan-141252190.html?.tsrc=rss,2026-07-03T14:12:52+00:00,2026-07-06T19:27:11+00:00,,en,T,AT&T,Communication Services,general market sentiment,0.271,0.557,0.157,0.286,55.7,28.6,44.9,0.0,0.0,0.0,0.271,80.0,macro risk,"AT&T enters this product update with its stock at $20.58, after the share price declined 8.2% over the past week and 16.5% over the...",0.557,1.000,0.342064,0.342064,False,1.0,
